edge_id,anchor_char,derived_char,added_component,anchor_role,added_component_role,phonophore_root,recursive_depth,family_id_root,family_id_immediate,edge_structure_pattern,layout,edge_status,edge_confidence,edge_dispute_flag,source_reference,anchor_in_population,anchor_char_raw,phonophore_root_raw,added_component_raw,edge_structure_pattern_raw,anchor_char_normalized,added_component_normalized,edge_structure_pattern_normalized,normalization_applied,normalization_map_id,normalization_rule_category,normalization_confidence,normalization_notes,phonophore_root_normalized,normalization_collapse_group,normalization_collapse_flag
EDGE-02958,己,杞,木,phonophore,structural_remainder_presumed_semantic,己,1,ROOT-5DF1,IMM-5DF1,⿰木己,left-right,eligible_direct,high,False,CJKVI ids-analysis: 己聲,True,己,己,木,⿰木己,己,木,⿰木己,False,,,not_applicable,No accepted mapping applied.,己,COLLAPSE-02688,False
EDGE-02959,己,紀,糸,phonophore,structural_remainder_presumed_semantic,己,1,ROOT-5DF1,IMM-5DF1,⿰糸己,left-right,eligible_direct,high,False,CJKVI ids-analysis: 己聲,True,己,己,糸,⿰糸己,己,糸,⿰糸己,False,,,not_applicable,No accepted mapping applied.,己,COLLAPSE-02689,False
EDGE-02960,己,芑,艹,phonophore,structural_remainder_presumed_semantic,己,1,ROOT-5DF1,IMM-5DF1,⿱艹己,top-bottom,eligible_direct,high,False,CJKVI ids-analysis: 己聲,True,己,己,艹,⿱艹己,己,艹,⿱艹己,False,,,not_applicable,No accepted mapping applied.,己,COLLAPSE-02690,False
EDGE-02961,己,記,言,phonophore,structural_remainder_presumed_semantic,己,1,ROOT-5DF1,IMM-5DF1,⿰言己,left-right,eligible_direct,high,False,CJKVI ids-analysis: 己聲,True,己,己,言,⿰言己,己,言,⿰言己,False,,,not_applicable,No accepted mapping applied.,己,COLLAPSE-02691,False
EDGE-02962,己,邔,阝,phonophore,structural_remainder_presumed_semantic,己,1,ROOT-5DF1,IMM-5DF1,⿰己阝,left-right,eligible_direct,high,False,CJKVI ids-analysis: 己聲,True,己,己,阝,⿰己阝,己,阝,⿰己阝,False,,,not_applicable,No accepted mapping applied.,己,COLLAPSE-02692,False
EDGE-02963,己,配,酉,phonophore,structural_remainder_presumed_semantic,己,1,ROOT-5DF1,IMM-5DF1,⿰酉己,left-right,eligible_direct,high,False,CJKVI ids-analysis: 己聲,True,己,己,酉,⿰酉己,己,酉,⿰酉己,False,,,not_applicable,No accepted mapping applied.,己,COLLAPSE-02693,False
EDGE-02964,巳,圯,土,phonophore,structural_remainder_presumed_semantic,巳,1,ROOT-5DF3,IMM-5DF3,⿰土巳,left-right,eligible_direct,high,False,CJKVI ids-analysis: 巳聲,True,巳,巳,土,⿰土巳,巳,土,⿰土巳,False,,,not_applicable,No accepted mapping applied.,巳,COLLAPSE-02694,False
EDGE-02965,巳,戺,戶,phonophore,structural_remainder_presumed_semantic,巳,1,ROOT-5DF3,IMM-5DF3,⿰戶巳,left-right,eligible_direct,high,False,CJKVI ids-analysis: 巳聲,True,巳,巳,戶,⿰戶巳,巳,戶,⿰戶巳,False,,,not_applicable,No accepted mapping applied.,巳,COLLAPSE-02695,False
EDGE-02966,巳,祀,礻,phonophore,structural_remainder_presumed_semantic,巳,1,ROOT-5DF3,IMM-5DF3,⿰礻巳,left-right,eligible_direct,high,False,CJKVI ids-analysis: 巳聲,True,巳,巳,礻,⿰礻巳,巳,礻,⿰礻巳,False,,,not_applicable,No accepted mapping applied.,巳,COLLAPSE-02696,False
EDGE-02967,巳,起,走,phonophore,structural_remainder_presumed_semantic,巳,1,ROOT-5DF3,IMM-5DF3,⿺走巳,surround-lower-left,eligible_direct,high,False,CJKVI ids-analysis: 巳聲,True,巳,巳,走,⿺走巳,巳,走,⿺走巳,False,,,not_applicable,No accepted mapping applied.,巳,COLLAPSE-02697,False
EDGE-02968,以,似,亻,phonophore,structural_remainder_presumed_semantic,以,1,ROOT-4EE5,IMM-4EE5,⿰亻以,left-right,eligible_direct,high,False,CJKVI ids-analysis: 以聲,True,以,以,亻,⿰亻以,以,亻,⿰亻以,False,,,not_applicable,No accepted mapping applied.,以,COLLAPSE-00488,False
EDGE-02969,以,苡,艹,phonophore,structural_remainder_presumed_semantic,以,1,ROOT-4EE5,IMM-4EE5,⿱艹以,top-bottom,eligible_direct,high,False,CJKVI ids-analysis: 以聲,True,以,以,艹,⿱艹以,以,艹,⿱艹以,False,,,not_applicable,No accepted mapping applied.,以,COLLAPSE-00489,False
EDGE-02970,㠯,允,儿,phonophore,structural_remainder_presumed_semantic,㠯,1,ROOT-382F,IMM-382F,⿱㠯儿,top-bottom,missing_anchor_from_frozen_population,high,False,CJKVI ids-analysis: 㠯聲,False,㠯,㠯,儿,⿱㠯儿,㠯,儿,⿱㠯儿,False,,,not_applicable,No accepted mapping applied.,㠯,COLLAPSE-00045,False
EDGE-02971,允,吮,口,phonophore,structural_remainder_presumed_semantic,㠯,2,ROOT-382F,IMM-5141,⿰口允,left-right,eligible_direct,high,False,CJKVI ids-analysis: 允聲,True,允,允,口,⿰口允,允,口,⿰口允,False,,,not_applicable,No accepted mapping applied.,㠯,COLLAPSE-00591,False
EDGE-02972,夋,俊,亻,phonophore,structural_remainder_presumed_semantic,夋,1,ROOT-590B,IMM-590B,⿰亻夋,left-right,missing_anchor_from_frozen_population,high,False,CJKVI ids-analysis: 夋聲,False,夋,夋,亻,⿰亻夋,夋,亻,⿰亻夋,False,,,not_applicable,No accepted mapping applied.,夋,COLLAPSE-01958,False
EDGE-02973,俊,葰,艹,phonophore,structural_remainder_presumed_semantic,夋,2,ROOT-590B,IMM-4FCA,⿱艹俊,top-bottom,eligible_direct,high,False,CJKVI ids-analysis: 俊聲,True,俊,俊,艹,⿱艹俊,俊,艹,⿱艹俊,False,,,not_applicable,No accepted mapping applied.,夋,COLLAPSE-00541,False
EDGE-02974,夋,唆,口,phonophore,structural_remainder_presumed_semantic,夋,1,ROOT-590B,IMM-590B,⿰口夋,left-right,missing_anchor_from_frozen_population,high,False,CJKVI ids-analysis: 夋聲,False,夋,夋,口,⿰口夋,夋,口,⿰口夋,False,,,not_applicable,No accepted mapping applied.,夋,COLLAPSE-01959,False
EDGE-02975,夋,峻,山,phonophore,structural_remainder_presumed_semantic,夋,1,ROOT-590B,IMM-590B,⿰山夋,left-right,missing_anchor_from_frozen_population,high,False,CJKVI ids-analysis: 夋聲,False,夋,夋,山,⿰山夋,夋,山,⿰山夋,False,,,not_applicable,No accepted mapping applied.,夋,COLLAPSE-01960,False
EDGE-02976,夋,悛,忄,phonophore,structural_remainder_presumed_semantic,夋,1,ROOT-590B,IMM-590B,⿰忄夋,left-right,missing_anchor_from_frozen_population,high,False,CJKVI ids-analysis: 夋聲,False,夋,夋,忄,⿰忄夋,夋,忄,⿰忄夋,False,,,not_applicable,No accepted mapping applied.,夋,COLLAPSE-01961,False
EDGE-02977,夋,捘,扌,phonophore,structural_remainder_presumed_semantic,夋,1,ROOT-590B,IMM-590B,⿰扌夋,left-right,missing_anchor_from_frozen_population,high,False,CJKVI ids-analysis: 夋聲,False,夋,夋,扌,⿰扌夋,夋,扌,⿰扌夋,False,,,not_applicable,No accepted mapping applied.,夋,COLLAPSE-01962,False
EDGE-02978,夋,晙,日,phonophore,structural_remainder_presumed_semantic,夋,1,ROOT-590B,IMM-590B,⿰日夋,left-right,missing_anchor_from_frozen_population,high,False,CJKVI ids-analysis: 夋聲,False,夋,夋,日,⿰日夋,夋,日,⿰日夋,False,,,not_applicable,No accepted mapping applied.,夋,COLLAPSE-01963,False
EDGE-02979,夋,朘,月,phonophore,structural_remainder_presumed_semantic,夋,1,ROOT-590B,IMM-590B,⿰月夋,left-right,missing_anchor_from_frozen_population,high,False,CJKVI ids-analysis: 夋聲,False,夋,夋,月,⿰月夋,夋,月,⿰月夋,False,,,not_applicable,No accepted mapping applied.,夋,COLLAPSE-01964,False
EDGE-02980,夋,梭,木,phonophore,structural_remainder_presumed_semantic,夋,1,ROOT-590B,IMM-590B,⿰木夋,left-right,missing_anchor_from_frozen_population,high,False,CJKVI ids-analysis: 夋聲,False,夋,夋,木,⿰木夋,夋,木,⿰木夋,False,,,not_applicable,No accepted mapping applied.,夋,COLLAPSE-01965,False
EDGE-02981,夋,浚,氵,phonophore,structural_remainder_presumed_semantic,夋,1,ROOT-590B,IMM-590B,⿰氵夋,left-right,missing_anchor_from_frozen_population,high,False,CJKVI ids-analysis: 夋聲,False,夋,夋,氵,⿰氵夋,夋,氵,⿰氵夋,False,,,not_applicable,No accepted mapping applied.,夋,COLLAPSE-01966,False
EDGE-02982,夋,焌,火,phonophore,structural_remainder_presumed_semantic,夋,1,ROOT-590B,IMM-590B,⿰火夋,left-right,missing_anchor_from_frozen_population,high,False,CJKVI ids-analysis: 夋聲,False,夋,夋,火,⿰火夋,夋,火,⿰火夋,False,,,not_applicable,No accepted mapping applied.,夋,COLLAPSE-01967,False
EDGE-02983,夋,畯,田,phonophore,structural_remainder_presumed_semantic,夋,1,ROOT-590B,IMM-590B,⿰田夋,left-right,missing_anchor_from_frozen_population,high,False,CJKVI ids-analysis: 夋聲,False,夋,夋,田,⿰田夋,夋,田,⿰田夋,False,,,not_applicable,No accepted mapping applied.,夋,COLLAPSE-01968,False
EDGE-02984,夋,皴,皮,phonophore,structural_remainder_presumed_semantic,夋,1,ROOT-590B,IMM-590B,⿰夋皮,left-right,missing_anchor_from_frozen_population,high,False,CJKVI ids-analysis: 夋聲,False,夋,夋,皮,⿰夋皮,夋,皮,⿰夋皮,False,,,not_applicable,No accepted mapping applied.,夋,COLLAPSE-01969,False
EDGE-02985,夋,竣,立,phonophore,structural_remainder_presumed_semantic,夋,1,ROOT-590B,IMM-590B,⿰立夋,left-right,missing_anchor_from_frozen_population,high,False,CJKVI ids-analysis: 夋聲,False,夋,夋,立,⿰立夋,夋,立,⿰立夋,False,,,not_applicable,No accepted mapping applied.,夋,COLLAPSE-01970,False
EDGE-02986,夋,逡,辶,phonophore,structural_remainder_presumed_semantic,夋,1,ROOT-590B,IMM-590B,⿺辶夋,surround-lower-left,missing_anchor_from_frozen_population,high,False,CJKVI ids-analysis: 夋聲,False,夋,夋,辶,⿺辶夋,夋,辶,⿺辶夋,False,,,not_applicable,No accepted mapping applied.,夋,COLLAPSE-01971,False
EDGE-02987,夋,酸,酉,phonophore,structural_remainder_presumed_semantic,夋,1,ROOT-590B,IMM-590B,⿰酉夋,left-right,missing_anchor_from_frozen_population,high,False,CJKVI ids-analysis: 夋聲,False,夋,夋,酉,⿰酉夋,夋,酉,⿰酉夋,False,,,not_applicable,No accepted mapping applied.,夋,COLLAPSE-01972,False
EDGE-02988,夋,餕,飠,phonophore,structural_remainder_presumed_semantic,夋,1,ROOT-590B,IMM-590B,⿰飠夋,left-right,missing_anchor_from_frozen_population,high,False,CJKVI ids-analysis: 夋聲,False,夋,夋,飠,⿰飠夋,夋,飠,⿰飠夋,False,,,not_applicable,No accepted mapping applied.,夋,COLLAPSE-01973,False
EDGE-02989,夋,駿,馬,phonophore,structural_remainder_presumed_semantic,夋,1,ROOT-590B,IMM-590B,⿰馬夋,left-right,missing_anchor_from_frozen_population,high,False,CJKVI ids-analysis: 夋聲,False,夋,夋,馬,⿰馬夋,夋,馬,⿰馬夋,False,,,not_applicable,No accepted mapping applied.,夋,COLLAPSE-01974,False
EDGE-02990,夋,鵔,鳥,phonophore,structural_remainder_presumed_semantic,夋,1,ROOT-590B,IMM-590B,⿰鳥夋,left-right,missing_anchor_from_frozen_population,high,False,CJKVI ids-analysis: 夋聲,False,夋,夋,鳥,⿰鳥夋,夋,鳥,⿰鳥夋,False,,,not_applicable,No accepted mapping applied.,夋,COLLAPSE-01975,False
EDGE-02991,允,沇,氵,phonophore,structural_remainder_presumed_semantic,㠯,2,ROOT-382F,IMM-5141,⿰氵允,left-right,eligible_direct,high,False,CJKVI ids-analysis: 允聲,True,允,允,氵,⿰氵允,允,氵,⿰氵允,False,,,not_applicable,No accepted mapping applied.,㠯,COLLAPSE-00592,False
EDGE-02992,㕣,兌,儿,phonophore,structural_remainder_presumed_semantic,㕣,1,ROOT-3563,IMM-3563,⿱㕣儿,top-bottom,missing_anchor_from_frozen_population,high,False,CJKVI ids-analysis: 㕣聲,False,㕣,㕣,儿,⿱㕣儿,㕣,儿,⿱㕣儿,False,,,not_applicable,No accepted mapping applied.,㕣,COLLAPSE-00033,False
EDGE-02993,兌,帨,巾,phonophore,structural_remainder_presumed_semantic,㕣,2,ROOT-3563,IMM-514C,⿰巾兌,left-right,eligible_direct,high,False,CJKVI ids-analysis: 兌聲,True,兌,兌,巾,⿰巾兌,兌,巾,⿰巾兌,False,,,not_applicable,No accepted mapping applied.,㕣,COLLAPSE-00646,False
EDGE-02994,兌,悅,忄,phonophore,structural_remainder_presumed_semantic,㕣,2,ROOT-3563,IMM-514C,⿰忄兌,left-right,eligible_direct,high,False,CJKVI ids-analysis: 兌聲,True,兌,兌,忄,⿰忄兌,兌,忄,⿰忄兌,False,,,not_applicable,No accepted mapping applied.,㕣,COLLAPSE-00647,False
EDGE-02995,兌,挩,扌,phonophore,structural_remainder_presumed_semantic,㕣,2,ROOT-3563,IMM-514C,⿰扌兌,left-right,eligible_direct,high,False,CJKVI ids-analysis: 兌聲,True,兌,兌,扌,⿰扌兌,兌,扌,⿰扌兌,False,,,not_applicable,No accepted mapping applied.,㕣,COLLAPSE-00648,False
EDGE-02996,兌,敓,攵,phonophore,structural_remainder_presumed_semantic,㕣,2,ROOT-3563,IMM-514C,⿰兌攵,left-right,eligible_direct,high,False,CJKVI ids-analysis: 兌聲,True,兌,兌,攵,⿰兌攵,兌,攵,⿰兌攵,False,,,not_applicable,No accepted mapping applied.,㕣,COLLAPSE-00649,False
EDGE-02997,兌,梲,木,phonophore,structural_remainder_presumed_semantic,㕣,2,ROOT-3563,IMM-514C,⿰木兌,left-right,eligible_direct,high,False,CJKVI ids-analysis: 兌聲,True,兌,兌,木,⿰木兌,兌,木,⿰木兌,False,,,not_applicable,No accepted mapping applied.,㕣,COLLAPSE-00650,False
EDGE-02998,兌,涗,氵,phonophore,structural_remainder_presumed_semantic,㕣,2,ROOT-3563,IMM-514C,⿰氵兌,left-right,eligible_direct,high,False,CJKVI ids-analysis: 兌聲,True,兌,兌,氵,⿰氵兌,兌,氵,⿰氵兌,False,,,not_applicable,No accepted mapping applied.,㕣,COLLAPSE-00651,False
EDGE-02999,兌,稅,禾,phonophore,structural_remainder_presumed_semantic,㕣,2,ROOT-3563,IMM-514C,⿰禾兌,left-right,eligible_direct,high,False,CJKVI ids-analysis: 兌聲,True,兌,兌,禾,⿰禾兌,兌,禾,⿰禾兌,False,,,not_applicable,No accepted mapping applied.,㕣,COLLAPSE-00652,False
EDGE-03000,兌,脫,肉,phonophore,structural_remainder_presumed_semantic,㕣,2,ROOT-3563,IMM-514C,⿰肉兌,left-right,eligible_direct,high,False,CJKVI ids-analysis: 兌聲,True,兌,兌,肉,⿰肉兌,兌,肉,⿰肉兌,False,,,not_applicable,No accepted mapping applied.,㕣,COLLAPSE-00653,False
EDGE-03001,兌,蛻,虫,phonophore,structural_remainder_presumed_semantic,㕣,2,ROOT-3563,IMM-514C,⿰虫兌,left-right,eligible_direct,high,False,CJKVI ids-analysis: 兌聲,True,兌,兌,虫,⿰虫兌,兌,虫,⿰虫兌,False,,,not_applicable,No accepted mapping applied.,㕣,COLLAPSE-00654,False
EDGE-03002,兌,裞,衤,phonophore,structural_remainder_presumed_semantic,㕣,2,ROOT-3563,IMM-514C,⿰衤兌,left-right,eligible_direct,high,False,CJKVI ids-analysis: 兌聲,True,兌,兌,衤,⿰衤兌,兌,衤,⿰衤兌,False,,,not_applicable,No accepted mapping applied.,㕣,COLLAPSE-00655,False
EDGE-03003,兌,說,言,phonophore,structural_remainder_presumed_semantic,㕣,2,ROOT-3563,IMM-514C,⿰言兌,left-right,eligible_direct,high,False,CJKVI ids-analysis: 兌聲,True,兌,兌,言,⿰言兌,兌,言,⿰言兌,False,,,not_applicable,No accepted mapping applied.,㕣,COLLAPSE-00656,False
EDGE-03004,兌,銳,釒,phonophore,structural_remainder_presumed_semantic,㕣,2,ROOT-3563,IMM-514C,⿰釒兌,left-right,eligible_direct,high,False,CJKVI ids-analysis: 兌聲,True,兌,兌,釒,⿰釒兌,兌,釒,⿰釒兌,False,,,not_applicable,No accepted mapping applied.,㕣,COLLAPSE-00657,False
EDGE-03005,兌,閱,門,phonophore,structural_remainder_presumed_semantic,㕣,2,ROOT-3563,IMM-514C,⿵門兌,surround-from-above,eligible_direct,high,False,CJKVI ids-analysis: 兌聲,True,兌,兌,門,⿵門兌,兌,門,⿵門兌,False,,,not_applicable,No accepted mapping applied.,㕣,COLLAPSE-00658,False
EDGE-03006,兌,駾,馬,phonophore,structural_remainder_presumed_semantic,㕣,2,ROOT-3563,IMM-514C,⿰馬兌,left-right,eligible_direct,high,False,CJKVI ids-analysis: 兌聲,True,兌,兌,馬,⿰馬兌,兌,馬,⿰馬兌,False,,,not_applicable,No accepted mapping applied.,㕣,COLLAPSE-00659,False
EDGE-03007,㕣,沿,氵,phonophore,structural_remainder_presumed_semantic,㕣,1,ROOT-3563,IMM-3563,⿰氵㕣,left-right,missing_anchor_from_frozen_population,high,False,CJKVI ids-analysis: 㕣聲,False,㕣,㕣,氵,⿰氵㕣,㕣,氵,⿰氵㕣,False,,,not_applicable,No accepted mapping applied.,㕣,COLLAPSE-00034,False
EDGE-03008,㕣,船,舟,phonophore,structural_remainder_presumed_semantic,㕣,1,ROOT-3563,IMM-3563,⿰舟㕣,left-right,missing_anchor_from_frozen_population,high,False,CJKVI ids-analysis: 㕣聲,False,㕣,㕣,舟,⿰舟㕣,㕣,舟,⿰舟㕣,False,,,not_applicable,No accepted mapping applied.,㕣,COLLAPSE-00035,False
EDGE-03009,㕣,袞,衣,phonophore,structural_remainder_presumed_semantic,㕣,1,ROOT-3563,IMM-3563,⿴衣㕣,enclosure,missing_anchor_from_frozen_population,high,False,CJKVI ids-analysis: 㕣聲,False,㕣,㕣,衣,⿴衣㕣,㕣,衣,⿴衣㕣,False,,,not_applicable,No accepted mapping applied.,㕣,COLLAPSE-00036,False
EDGE-03010,袞,滾,氵,phonophore,structural_remainder_presumed_semantic,㕣,2,ROOT-3563,IMM-889E,⿰氵袞,left-right,eligible_direct,high,False,CJKVI ids-analysis: 袞聲,True,袞,袞,氵,⿰氵袞,袞,氵,⿰氵袞,False,,,not_applicable,No accepted mapping applied.,㕣,COLLAPSE-05242,False
EDGE-03011,㕣,鉛,釒,phonophore,structural_remainder_presumed_semantic,㕣,1,ROOT-3563,IMM-3563,⿰釒㕣,left-right,missing_anchor_from_frozen_population,high,False,CJKVI ids-analysis: 㕣聲,False,㕣,㕣,釒,⿰釒㕣,㕣,釒,⿰釒㕣,False,,,not_applicable,No accepted mapping applied.,㕣,COLLAPSE-00037,False
EDGE-03012,台,佁,亻,phonophore,structural_remainder_presumed_semantic,㠯,2,ROOT-382F,IMM-53F0,⿰亻台,left-right,eligible_direct,high,False,CJKVI ids-analysis: 台聲,True,台,台,亻,⿰亻台,台,亻,⿰亻台,False,,,not_applicable,No accepted mapping applied.,㠯,COLLAPSE-01460,False
EDGE-03013,台,冶,冫,phonophore,structural_remainder_presumed_semantic,㠯,2,ROOT-382F,IMM-53F0,⿰冫台,left-right,eligible_direct,high,False,CJKVI ids-analysis: 台聲,True,台,台,冫,⿰冫台,台,冫,⿰冫台,False,,,not_applicable,No accepted mapping applied.,㠯,COLLAPSE-01461,False
EDGE-03014,台,始,女,phonophore,structural_remainder_presumed_semantic,㠯,2,ROOT-382F,IMM-53F0,⿰女台,left-right,eligible_direct,high,False,CJKVI ids-analysis: 台聲,True,台,台,女,⿰女台,台,女,⿰女台,False,,,not_applicable,No accepted mapping applied.,㠯,COLLAPSE-01462,False
EDGE-03015,台,怠,心,phonophore,structural_remainder_presumed_semantic,㠯,2,ROOT-382F,IMM-53F0,⿱台心,top-bottom,eligible_direct,high,False,CJKVI ids-analysis: 台聲,True,台,台,心,⿱台心,台,心,⿱台心,False,,,not_applicable,No accepted mapping applied.,㠯,COLLAPSE-01463,False
EDGE-03016,台,怡,忄,phonophore,structural_remainder_presumed_semantic,㠯,2,ROOT-382F,IMM-53F0,⿰忄台,left-right,eligible_direct,high,False,CJKVI ids-analysis: 台聲,True,台,台,忄,⿰忄台,台,忄,⿰忄台,False,,,not_applicable,No accepted mapping applied.,㠯,COLLAPSE-01464,False
EDGE-03017,台,枲,木,phonophore,structural_remainder_presumed_semantic,㠯,2,ROOT-382F,IMM-53F0,⿱台木,top-bottom,eligible_direct,high,False,CJKVI ids-analysis: 台聲,True,台,台,木,⿱台木,台,木,⿱台木,False,,,not_applicable,No accepted mapping applied.,㠯,COLLAPSE-01465,False
EDGE-03018,台,殆,歹,phonophore,structural_remainder_presumed_semantic,㠯,2,ROOT-382F,IMM-53F0,⿰歹台,left-right,eligible_direct,high,False,CJKVI ids-analysis: 台聲,True,台,台,歹,⿰歹台,台,歹,⿰歹台,False,,,not_applicable,No accepted mapping applied.,㠯,COLLAPSE-01466,False
EDGE-03019,台,治,氵,phonophore,structural_remainder_presumed_semantic,㠯,2,ROOT-382F,IMM-53F0,⿰氵台,left-right,eligible_direct,high,False,CJKVI ids-analysis: 台聲,True,台,台,氵,⿰氵台,台,氵,⿰氵台,False,,,not_applicable,No accepted mapping applied.,㠯,COLLAPSE-01467,False
EDGE-03020,台,炱,火,phonophore,structural_remainder_presumed_semantic,㠯,2,ROOT-382F,IMM-53F0,⿱台火,top-bottom,eligible_direct,high,False,CJKVI ids-analysis: 台聲,True,台,台,火,⿱台火,台,火,⿱台火,False,,,not_applicable,No accepted mapping applied.,㠯,COLLAPSE-01468,False
EDGE-03021,台,瓵,瓦,phonophore,structural_remainder_presumed_semantic,㠯,2,ROOT-382F,IMM-53F0,⿰台瓦,left-right,eligible_direct,high,False,CJKVI ids-analysis: 台聲,True,台,台,瓦,⿰台瓦,台,瓦,⿰台瓦,False,,,not_applicable,No accepted mapping applied.,㠯,COLLAPSE-01469,False
EDGE-03022,台,眙,目,phonophore,structural_remainder_presumed_semantic,㠯,2,ROOT-382F,IMM-53F0,⿰目台,left-right,eligible_direct,high,False,CJKVI ids-analysis: 台聲,True,台,台,目,⿰目台,台,目,⿰目台,False,,,not_applicable,No accepted mapping applied.,㠯,COLLAPSE-01470,False
EDGE-03023,台,笞,竹,phonophore,structural_remainder_presumed_semantic,㠯,2,ROOT-382F,IMM-53F0,⿱竹台,top-bottom,eligible_direct,high,False,CJKVI ids-analysis: 台聲,True,台,台,竹,⿱竹台,台,竹,⿱竹台,False,,,not_applicable,No accepted mapping applied.,㠯,COLLAPSE-01471,False
EDGE-03024,台,紿,糸,phonophore,structural_remainder_presumed_semantic,㠯,2,ROOT-382F,IMM-53F0,⿰糸台,left-right,eligible_direct,high,False,CJKVI ids-analysis: 台聲,True,台,台,糸,⿰糸台,台,糸,⿰糸台,False,,,not_applicable,No accepted mapping applied.,㠯,COLLAPSE-01472,False
EDGE-03025,台,胎,肉,phonophore,structural_remainder_presumed_semantic,㠯,2,ROOT-382F,IMM-53F0,⿰肉台,left-right,eligible_direct,high,False,CJKVI ids-analysis: 台聲,True,台,台,肉,⿰肉台,台,肉,⿰肉台,False,,,not_applicable,No accepted mapping applied.,㠯,COLLAPSE-01473,False
