model,channel,relation_class,n_edges,n_anchor_families,within_relation_family_offset_cosine,n_heldout_test_edges,n_heldout_test_edges_ge5,n_heldout_test_edges_ge8,mean_heldout_offset_prototype_cosine,mean_heldout_offset_prototype_cosine_ge5,mean_heldout_offset_prototype_cosine_ge8,forward_n,forward_recall_at_1,forward_recall_at_5,forward_recall_at_10,forward_mrr,forward_median_rank,inverse_n,inverse_recall_at_1,inverse_recall_at_5,inverse_recall_at_10,inverse_mrr,inverse_median_rank
qwen3_0.6b_1024d,en_gloss_unihan,林,5,5,0.0194012410938739,5,0,0,0.0516028087586164,,,5,0.0,0.0,0.0,0.0002014851040886,4393.0,5,0.0,0.0,0.0,0.0023627035448753,893.0
qwen3_0.6b_1024d,en_gloss_unihan,欠,25,24,0.0497223138809204,25,25,25,0.1643467450141906,0.1643467450141906,0.1643467450141906,25,0.0,0.0,0.0,0.0017084756771236,2357.0,25,0.0,0.0,0.0,0.004350405096707,597.0
qwen3_0.6b_1024d,en_gloss_unihan,止,2,2,0.0064508914947509,0,0,0,,,,0,,,,,,0,,,,,
qwen3_0.6b_1024d,en_gloss_unihan,步,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_0.6b_1024d,en_gloss_unihan,歹,17,17,0.0751583725214004,17,17,17,0.2152952639495625,0.2152952639495625,0.2152952639495625,17,0.0588235294117647,0.0588235294117647,0.1176470588235294,0.0696044006606162,553.0,17,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.0627188729726661,416.0
qwen3_0.6b_1024d,en_gloss_unihan,死,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_0.6b_1024d,en_gloss_unihan,殳,2,2,0.0050201416015625,0,0,0,,,,0,,,,,,0,,,,,
qwen3_0.6b_1024d,en_gloss_unihan,比,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_0.6b_1024d,en_gloss_unihan,毛,9,9,0.0854349806904792,9,9,9,0.1925874104102452,0.1925874104102452,0.1925874104102452,9,0.0,0.0,0.0,0.0043393139971042,399.0,9,0.0,0.1111111111111111,0.1111111111111111,0.040671068666877,441.0
qwen3_0.6b_1024d,en_gloss_unihan,民,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_0.6b_1024d,en_gloss_unihan,气,2,2,0.1651484966278076,0,0,0,,,,0,,,,,,0,,,,,
qwen3_0.6b_1024d,en_gloss_unihan,水,4,4,0.088903784751892,4,0,0,0.1432423517107963,,,4,0.0,0.0,0.0,0.0015660203747184,3725.0,4,0.0,0.0,0.0,0.004990672074687,528.0
qwen3_0.6b_1024d,en_gloss_unihan,氵,316,278,0.0750125721096992,316,316,316,0.2582931015846803,0.2582931015846803,0.2582931015846803,316,0.0094936708860759,0.0126582278481012,0.0158227848101265,0.0150272220482923,1447.5,316,0.0094936708860759,0.0253164556962025,0.0348101265822784,0.0212140631176128,531.5
qwen3_0.6b_1024d,en_gloss_unihan,火,60,59,0.0946092084050178,60,60,60,0.2846963913490375,0.2846963913490375,0.2846963913490375,60,0.0333333333333333,0.1,0.1,0.058581509119945,576.5,60,0.0333333333333333,0.05,0.1166666666666666,0.0521893076936762,505.0
qwen3_0.6b_1024d,en_gloss_unihan,灬,3,3,0.0714983940124511,0,0,0,,,,0,,,,,,0,,,,,
qwen3_0.6b_1024d,en_gloss_unihan,爪,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_0.6b_1024d,en_gloss_unihan,爭,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_0.6b_1024d,en_gloss_unihan,父,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_0.6b_1024d,en_gloss_unihan,爿,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_0.6b_1024d,en_gloss_unihan,片,3,3,0.1710665971040725,0,0,0,,,,0,,,,,,0,,,,,
qwen3_0.6b_1024d,en_gloss_unihan,牛,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_0.6b_1024d,en_gloss_unihan,牜,14,14,0.0544197782874107,14,14,14,0.152150167950562,0.152150167950562,0.152150167950562,14,0.0,0.0,0.0714285714285714,0.0132823293544123,1288.5,14,0.0,0.0714285714285714,0.0714285714285714,0.0270741947750161,154.0
qwen3_0.6b_1024d,en_gloss_unihan,犬,5,5,-0.0010432958370074,5,0,0,-0.001364064682275,,,5,0.0,0.0,0.0,0.002566407323984,2384.0,5,0.0,0.0,0.0,0.0086842209985001,522.0
qwen3_0.6b_1024d,en_gloss_unihan,犭,39,39,0.0666566267609596,39,39,39,0.2245765334138503,0.2245765334138503,0.2245765334138503,39,0.0,0.0,0.0,0.0014133941689841,2043.0,39,0.0,0.0,0.0,0.0025688807334246,649.0
qwen3_0.6b_1024d,en_gloss_unihan,玄,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_0.6b_1024d,en_gloss_unihan,玉,3,3,0.1455381661653518,0,0,0,,,,0,,,,,,0,,,,,
qwen3_0.6b_1024d,en_gloss_unihan,王,78,76,0.1258919984102249,78,78,78,0.3391148520347017,0.3391148520347017,0.3391148520347017,78,0.0,0.0128205128205128,0.0256410256410256,0.0123291551979226,328.5,78,0.0,0.0128205128205128,0.0256410256410256,0.0112335697927203,603.0
qwen3_0.6b_1024d,en_gloss_unihan,瓜,2,2,0.2021901607513427,0,0,0,,,,0,,,,,,0,,,,,
qwen3_0.6b_1024d,en_gloss_unihan,瓦,7,7,0.1565044224262237,7,7,0,0.2854964083858898,0.2854964083858898,,7,0.0,0.0,0.0,0.005361227235287,834.0,7,0.0,0.0,0.0,0.002386195624659,421.0
qwen3_0.6b_1024d,en_gloss_unihan,田,13,13,0.0394244082272052,13,13,13,0.1165605498334536,0.1165605498334536,0.1165605498334536,13,0.0,0.0,0.0,0.0030148127511935,1768.0,13,0.0,0.0,0.0,0.0162348377317127,494.0
qwen3_0.6b_1024d,en_gloss_unihan,申,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_0.6b_1024d,en_gloss_unihan,男,2,2,0.2059447765350341,0,0,0,,,,0,,,,,,0,,,,,
qwen3_0.6b_1024d,en_gloss_unihan,畢,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_0.6b_1024d,en_gloss_unihan,疒,73,69,0.1317934244871139,73,73,73,0.3400090797740507,0.3400090797740507,0.3400090797740507,73,0.0,0.0,0.0,0.0047108062158268,592.0,73,0.0,0.0,0.0136986301369863,0.0061962046605308,489.0
qwen3_0.6b_1024d,en_gloss_unihan,癶,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_0.6b_1024d,en_gloss_unihan,白,7,7,0.1352703422307968,7,7,0,0.2629548174196056,0.2629548174196056,,7,0.0,0.0,0.1428571428571428,0.024476640079404,443.0,7,0.0,0.0,0.0,0.0065132534530577,294.0
qwen3_0.6b_1024d,en_gloss_unihan,皮,3,3,0.0714596137404441,0,0,0,,,,0,,,,,,0,,,,,
qwen3_0.6b_1024d,en_gloss_unihan,皿,11,11,0.0436295084655284,11,11,11,0.1253276050768115,0.1253276050768115,0.1253276050768115,11,0.0,0.0,0.0,0.0069010197189727,1316.0,11,0.0,0.0,0.0909090909090909,0.0120991730844756,564.0
qwen3_0.6b_1024d,en_gloss_unihan,目,51,51,0.1160218492150306,51,51,51,0.3181498936359204,0.3181498936359204,0.3181498936359204,51,0.0,0.0,0.0196078431372549,0.0156642607844862,210.0,51,0.0,0.0196078431372549,0.0196078431372549,0.0078332221027913,583.0
qwen3_0.6b_1024d,en_gloss_unihan,矛,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_0.6b_1024d,en_gloss_unihan,矢,6,6,0.0065431594848632,6,6,0,0.0166357321043809,0.0166357321043809,,6,0.0,0.0,0.0,0.0002702904534564,4593.0,6,0.0,0.0,0.0,0.0040062679054604,639.0
qwen3_0.6b_1024d,en_gloss_unihan,石,56,53,0.064319796860218,56,56,56,0.2205830640325854,0.2205830640325854,0.2205830640325854,56,0.0178571428571428,0.0178571428571428,0.0357142857142857,0.0221024637440914,1627.0,56,0.0178571428571428,0.0357142857142857,0.0535714285714285,0.0322769357201339,614.5
qwen3_0.6b_1024d,en_gloss_unihan,示,5,5,0.0392277240753173,5,0,0,0.0729078002274036,,,5,0.0,0.0,0.0,0.0007118270058669,5482.0,5,0.0,0.0,0.0,0.0051095804363274,799.0
qwen3_0.6b_1024d,en_gloss_unihan,礻,36,36,0.0731912031769752,36,36,36,0.2334048784751859,0.2334048784751859,0.2334048784751859,36,0.0,0.0,0.0555555555555555,0.0101136255120601,679.0,36,0.0,0.0277777777777777,0.0833333333333333,0.0232243203317292,517.0
qwen3_0.6b_1024d,en_gloss_unihan,禾,44,44,0.0472596324980258,44,44,44,0.1809157997539097,0.1809157997539097,0.1809157997539097,44,0.0,0.0454545454545454,0.0454545454545454,0.0171908170452506,1167.0,44,0.0,0.0681818181818181,0.0909090909090909,0.0241483255713568,450.0
qwen3_0.6b_1024d,en_gloss_unihan,穴,27,27,0.0543301030993461,27,27,27,0.185639850795269,0.185639850795269,0.185639850795269,27,0.037037037037037,0.037037037037037,0.037037037037037,0.0390220167452449,1628.0,27,0.037037037037037,0.037037037037037,0.037037037037037,0.0412725975441192,603.0
qwen3_0.6b_1024d,en_gloss_unihan,立,5,5,-0.0041404487565159,5,0,0,-0.0083223332650959,,,5,0.0,0.0,0.0,0.0004565889528571,3196.0,5,0.0,0.0,0.0,0.0018403199145342,697.0
qwen3_0.6b_1024d,en_gloss_unihan,竹,105,101,0.0841114595532417,105,105,105,0.2720912226342729,0.2720912226342729,0.2720912226342729,105,0.0,0.0095238095238095,0.019047619047619,0.010517355436205,1092.0,105,0.0,0.0095238095238095,0.019047619047619,0.0111772221967578,540.0
qwen3_0.6b_1024d,en_gloss_unihan,箕,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_0.6b_1024d,en_gloss_unihan,米,26,26,0.1011527776718139,26,26,26,0.2753651184746279,0.2753651184746279,0.2753651184746279,26,0.0,0.0,0.0,0.0100373085649676,594.0,26,0.0,0.0384615384615384,0.0384615384615384,0.0118748056379403,808.0
qwen3_0.6b_1024d,en_gloss_unihan,糸,160,154,0.0572466030716896,160,160,160,0.2262136601551901,0.2262136601551901,0.2262136601551901,160,0.0,0.0,0.00625,0.0031045931348902,1418.0,160,0.00625,0.0125,0.025,0.0154160643340949,508.5
qwen3_0.6b_1024d,en_gloss_unihan,縣,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_0.6b_1024d,en_gloss_unihan,缶,3,3,0.0604509897530078,0,0,0,,,,0,,,,,,0,,,,,
qwen3_0.6b_1024d,en_gloss_unihan,网,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_0.6b_1024d,en_gloss_unihan,罒,5,5,0.043366003781557,5,0,0,0.078205244988203,,,5,0.0,0.0,0.0,0.0005985693672483,1596.0,5,0.0,0.0,0.0,0.0026025126075357,503.0
qwen3_0.6b_1024d,en_gloss_unihan,羊,8,8,0.0733517780900001,8,8,0,0.1688577616587281,0.1688577616587281,,8,0.0,0.0,0.0,0.0036264704637425,920.0,8,0.0,0.0,0.0,0.0016112430314113,761.0
qwen3_0.6b_1024d,en_gloss_unihan,羽,20,20,0.0911960825324058,20,20,20,0.2474649214651435,0.2474649214651435,0.2474649214651435,20,0.0,0.0,0.05,0.0144159924403527,629.0,20,0.0,0.0,0.0,0.0042122820986573,646.0
qwen3_0.6b_1024d,en_gloss_unihan,習,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_0.6b_1024d,en_gloss_unihan,老,3,3,0.2709114551544189,0,0,0,,,,0,,,,,,0,,,,,
qwen3_0.6b_1024d,en_gloss_unihan,耂,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_0.6b_1024d,en_gloss_unihan,耒,7,7,0.035771869122982,7,7,0,0.0955609322658607,0.0955609322658607,,7,0.0,0.0,0.0,0.0021571504117385,2461.0,7,0.0,0.0,0.0,0.0022773020925964,737.0
qwen3_0.6b_1024d,en_gloss_unihan,耳,9,9,0.0404304414987564,9,9,9,0.1041550880504979,0.1041550880504979,0.1041550880504979,9,0.0,0.0,0.0,0.0007030322720516,1632.0,9,0.0,0.0,0.0,0.0055371498415344,453.0
qwen3_0.6b_1024d,en_gloss_unihan,肉,106,100,0.0740216895937919,106,106,106,0.2533384410418429,0.2533384410418429,0.2533384410418429,106,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0114301028603942,2163.5,106,0.0188679245283018,0.0283018867924528,0.0377358490566037,0.0261830551576907,655.0
qwen3_0.6b_1024d,en_gloss_unihan,臣,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_0.6b_1024d,en_gloss_unihan,臤,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_0.6b_1024d,en_gloss_unihan,臥,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_0.6b_1024d,en_gloss_unihan,自,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_0.6b_1024d,en_gloss_unihan,至,2,2,0.2250466346740722,0,0,0,,,,0,,,,,,0,,,,,
qwen3_0.6b_1024d,en_gloss_unihan,舌,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_0.6b_1024d,en_gloss_unihan,舛,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_0.6b_1024d,en_gloss_unihan,舟,16,16,0.2409038841724395,16,16,16,0.4488110179081559,0.4488110179081559,0.4488110179081559,16,0.0,0.0,0.1875,0.0497171891804391,32.0,16,0.0,0.0,0.0,0.0043131915885723,676.5
qwen3_0.6b_1024d,en_gloss_unihan,色,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_0.6b_1024d,en_gloss_unihan,艹,270,242,0.1040471568703651,270,270,270,0.303331200785383,0.303331200785383,0.303331200785383,270,0.0037037037037037,0.0148148148148148,0.0148148148148148,0.0119153002333103,1121.5,270,0.0037037037037037,0.0185185185185185,0.0259259259259259,0.015160479721332,577.5
qwen3_0.6b_1024d,en_gloss_unihan,蕇,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_0.6b_1024d,en_gloss_unihan,虍,3,3,0.1070608273148536,0,0,0,,,,0,,,,,,0,,,,,
qwen3_0.6b_1024d,en_gloss_unihan,虎,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_0.6b_1024d,en_gloss_unihan,虫,124,117,0.1508700847625732,124,124,124,0.374707952832743,0.374707952832743,0.374707952832743,124,0.0,0.0241935483870967,0.0241935483870967,0.0131715751474009,371.0,124,0.0,0.0,0.0080645161290322,0.0051915819584457,623.0
qwen3_0.6b_1024d,en_gloss_unihan,血,4,4,0.1176104918122291,4,0,0,0.2004450410604477,,,4,0.0,0.0,0.0,0.003100249068506,476.0,4,0.0,0.0,0.0,0.0132399949728973,528.5
qwen3_0.6b_1024d,en_gloss_unihan,行,7,7,0.0219027772545814,7,7,0,0.0580049620143004,0.0580049620143004,,7,0.0,0.1428571428571428,0.1428571428571428,0.0717000929665922,3974.0,7,0.0,0.1428571428571428,0.1428571428571428,0.0727693948083307,822.0
qwen3_0.6b_1024d,en_gloss_unihan,衣,18,18,0.0733610168099403,18,18,18,0.209476730475823,0.209476730475823,0.209476730475823,18,0.0,0.0,0.0,0.0025767306069377,1282.0,18,0.0,0.0,0.0,0.004998015399129,713.5
qwen3_0.6b_1024d,en_gloss_unihan,衤,57,56,0.1032154634594917,57,57,57,0.2975411181289114,0.2975411181289114,0.2975411181289114,57,0.0,0.0,0.0,0.0091570328173251,603.0,57,0.0,0.0175438596491228,0.0175438596491228,0.0084194808707284,575.0
qwen3_0.6b_1024d,en_gloss_unihan,襾,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_0.6b_1024d,en_gloss_unihan,覀,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_0.6b_1024d,en_gloss_unihan,見,8,8,0.0379793457686901,8,8,0,0.0896071658935397,0.0896071658935397,,8,0.0,0.0,0.0,0.0081702035172268,1769.0,8,0.0,0.0,0.0,0.0045263740092146,708.5
qwen3_0.6b_1024d,en_gloss_unihan,角,9,9,0.0672325938940048,9,9,9,0.1605084447397126,0.1605084447397126,0.1605084447397126,9,0.0,0.0,0.0,0.0008496919932165,1813.0,9,0.0,0.0,0.0,0.0026049408268174,542.0
qwen3_0.6b_1024d,en_gloss_unihan,言,150,143,0.0438140667974948,150,150,150,0.1922347739959756,0.1922347739959756,0.1922347739959756,150,0.0133333333333333,0.02,0.04,0.0203712933594103,1437.5,150,0.02,0.0533333333333333,0.0533333333333333,0.0410243596203041,503.0
qwen3_0.6b_1024d,en_gloss_unihan,谷,2,2,-0.0585802793502807,0,0,0,,,,0,,,,,,0,,,,,
qwen3_0.6b_1024d,en_gloss_unihan,豆,2,2,0.1046847105026245,0,0,0,,,,0,,,,,,0,,,,,
qwen3_0.6b_1024d,en_gloss_unihan,豕,6,6,0.2631252706050873,6,6,0,0.429077750382324,0.429077750382324,,6,0.1666666666666666,0.3333333333333333,0.6666666666666666,0.264770359790685,8.5,6,0.0,0.0,0.0,0.0089004509586582,156.5
qwen3_0.6b_1024d,en_gloss_unihan,象,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_0.6b_1024d,en_gloss_unihan,豸,12,12,0.1092426553368568,12,12,12,0.258154792090257,0.258154792090257,0.258154792090257,12,0.0,0.0,0.0,0.0031511746443138,963.0,12,0.0,0.0,0.0,0.0046724159939833,639.0
qwen3_0.6b_1024d,en_gloss_unihan,貝,44,42,0.0581929348409175,44,44,44,0.1999664082699878,0.1999664082699878,0.1999664082699878,44,0.0,0.0,0.0,0.0085383910899442,892.0,44,0.0,0.0,0.0,0.0074591607937875,319.0
qwen3_0.6b_1024d,en_gloss_unihan,赤,2,2,0.2285782098770141,0,0,0,,,,0,,,,,,0,,,,,
qwen3_0.6b_1024d,en_gloss_unihan,走,16,16,0.0291803367435932,16,16,16,0.0966370007954537,0.0966370007954537,0.0966370007954537,16,0.0,0.0,0.0,0.0022808595108603,3349.5,16,0.0,0.0,0.0,0.0056656761566805,736.0
qwen3_0.6b_1024d,en_gloss_unihan,足,3,3,-0.0008262793417088,0,0,0,,,,0,,,,,,0,,,,,
qwen3_0.6b_1024d,en_gloss_unihan,身,3,3,0.0481677837669849,0,0,0,,,,0,,,,,,0,,,,,
qwen3_0.6b_1024d,en_gloss_unihan,車,53,53,0.0737565159797668,53,53,53,0.2460094580321379,0.2460094580321379,0.2460094580321379,53,0.0,0.0,0.0188679245283018,0.0050699012699911,1278.0,53,0.0,0.0,0.0188679245283018,0.0079410770137063,421.0
qwen3_0.6b_1024d,en_gloss_unihan,辛,2,2,0.040523886680603,0,0,0,,,,0,,,,,,0,,,,,
qwen3_0.6b_1024d,en_gloss_unihan,辶,69,69,0.0428964383900165,69,69,69,0.1820013881728485,0.1820013881728485,0.1820013881728485,69,0.0,0.0144927536231884,0.0144927536231884,0.0075224671252399,1745.0,69,0.0144927536231884,0.0144927536231884,0.0289855072463768,0.0208135316656833,589.0
qwen3_0.6b_1024d,en_gloss_unihan,邑,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_0.6b_1024d,en_gloss_unihan,酉,32,31,0.0984798818826675,32,32,32,0.2693531893310137,0.2693531893310137,0.2693531893310137,32,0.0,0.0,0.0,0.0054130873187434,1182.5,32,0.0,0.0,0.0,0.0021814318028893,571.5
qwen3_0.6b_1024d,en_gloss_unihan,釆,2,2,-0.1035667061805725,0,0,0,,,,0,,,,,,0,,,,,
qwen3_0.6b_1024d,en_gloss_unihan,里,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_0.6b_1024d,en_gloss_unihan,金,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_0.6b_1024d,en_gloss_unihan,釒,136,130,0.0584059059619903,136,136,136,0.2236261988496955,0.2236261988496955,0.2236261988496955,136,0.0073529411764705,0.0073529411764705,0.0073529411764705,0.0097156418155319,1911.5,136,0.0147058823529411,0.0147058823529411,0.0220588235294117,0.0204771278011369,436.5
qwen3_0.6b_1024d,en_gloss_unihan,門,31,31,0.0634514912962913,31,31,31,0.2110125597926878,0.2110125597926878,0.2110125597926878,31,0.032258064516129,0.032258064516129,0.0967741935483871,0.0400129324061124,1741.0,31,0.032258064516129,0.064516129032258,0.064516129032258,0.0517373489895395,550.0
qwen3_0.6b_1024d,en_gloss_unihan,阝,118,110,0.089555375277996,118,118,118,0.2836071127054865,0.2836071127054865,0.2836071127054865,118,0.0,0.0,0.0084745762711864,0.0061115163584791,1154.5,118,0.0,0.0254237288135593,0.0338983050847457,0.0170868189897332,598.5
qwen3_0.6b_1024d,en_gloss_unihan,隹,14,14,0.0356295853853225,14,14,14,0.115117693852101,0.115117693852101,0.115117693852101,14,0.0,0.0,0.0,0.0011117423862387,2441.5,14,0.0,0.0,0.0,0.0024404784690327,731.0
qwen3_0.6b_1024d,en_gloss_unihan,雈,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_0.6b_1024d,en_gloss_unihan,雨,26,26,0.1068955957889556,26,26,26,0.2861879724436081,0.2861879724436081,0.2861879724436081,26,0.0,0.0384615384615384,0.0384615384615384,0.014200941084846,469.5,26,0.0384615384615384,0.0384615384615384,0.0384615384615384,0.043638336924894,396.0
qwen3_0.6b_1024d,en_gloss_unihan,雲,2,2,0.5163223743438721,0,0,0,,,,0,,,,,,0,,,,,
qwen3_0.6b_1024d,en_gloss_unihan,非,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_0.6b_1024d,en_gloss_unihan,面,2,2,0.088030457496643,0,0,0,,,,0,,,,,,0,,,,,
qwen3_0.6b_1024d,en_gloss_unihan,革,30,30,0.08901297301054,30,30,30,0.2598368058602015,0.2598368058602015,0.2598368058602015,30,0.0,0.0,0.0,0.0027399016587548,870.5,30,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0372877117870299,509.0
qwen3_0.6b_1024d,en_gloss_unihan,韋,8,8,0.0842026993632316,8,8,0,0.1823609936982393,0.1823609936982393,,8,0.0,0.0,0.0,0.0016194862631902,648.0,8,0.0,0.0,0.0,0.0017267483929218,804.5
qwen3_0.6b_1024d,en_gloss_unihan,韮,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_0.6b_1024d,en_gloss_unihan,音,3,3,0.0643917694687843,0,0,0,,,,0,,,,,,0,,,,,
qwen3_0.6b_1024d,en_gloss_unihan,頁,42,42,0.0297711119055748,42,42,42,0.1308352747000754,0.1308352747000754,0.1308352747000754,42,0.0,0.0,0.0,0.0017194077709839,2415.5,42,0.0,0.0,0.0,0.0068105720857459,579.5
qwen3_0.6b_1024d,en_gloss_unihan,風,9,9,0.1552044600248336,9,9,9,0.3072936998473273,0.3072936998473273,0.3072936998473273,9,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.1527620470916076,222.0,9,0.0,0.1111111111111111,0.1111111111111111,0.0316526932183008,192.0
qwen3_0.6b_1024d,en_gloss_unihan,食,5,5,0.0434303283691406,5,0,0,0.0842567048966884,,,5,0.0,0.0,0.0,0.0006187859688209,3750.0,5,0.0,0.0,0.0,0.0030240848913597,420.0
qwen3_0.6b_1024d,en_gloss_unihan,飠,36,36,0.0995583087205886,36,36,36,0.2831335448297775,0.2831335448297775,0.2831335448297775,36,0.0,0.0,0.0,0.0054461896726927,766.5,36,0.0,0.0,0.0277777777777777,0.0080253979347194,609.5
qwen3_0.6b_1024d,en_gloss_unihan,首,2,2,0.049956202507019,0,0,0,,,,0,,,,,,0,,,,,
qwen3_0.6b_1024d,en_gloss_unihan,香,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_0.6b_1024d,en_gloss_unihan,馬,57,57,0.0897369012236595,57,57,57,0.2778457087431952,0.2778457087431952,0.2778457087431952,57,0.0,0.0175438596491228,0.0526315789473684,0.0122707777467274,1092.0,57,0.0350877192982456,0.0350877192982456,0.0350877192982456,0.0412195548427538,591.0
qwen3_0.6b_1024d,en_gloss_unihan,骨,13,13,0.1498251408338546,13,13,13,0.3211010963870929,0.3211010963870929,0.3211010963870929,13,0.0,0.0,0.0769230769230769,0.0143611444717507,362.0,13,0.0,0.0,0.0,0.0027502346299203,800.0
qwen3_0.6b_1024d,en_gloss_unihan,高,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_0.6b_1024d,en_gloss_unihan,髟,16,16,0.104440338909626,16,16,16,0.2600596085540019,0.2600596085540019,0.2600596085540019,16,0.0,0.125,0.1875,0.0658597113401216,273.0,16,0.0,0.125,0.125,0.0397339754380749,177.0
qwen3_0.6b_1024d,en_gloss_unihan,鬥,3,3,0.0992694720625877,0,0,0,,,,0,,,,,,0,,,,,
qwen3_0.6b_1024d,en_gloss_unihan,鬼,11,11,0.1277172416448593,11,11,11,0.2790144272148609,0.2790144272148609,0.2790144272148609,11,0.0,0.0,0.0,0.0152903111972994,133.0,11,0.0,0.0,0.0,0.0043615263303653,567.0
qwen3_0.6b_1024d,en_gloss_unihan,魚,48,47,0.2148291021585464,48,48,48,0.4408626942895353,0.4408626942895353,0.4408626942895353,48,0.0,0.0416666666666666,0.1041666666666666,0.0325831452327111,151.0,48,0.0,0.0,0.0,0.0034170452540497,544.5
qwen3_0.6b_1024d,en_gloss_unihan,鳥,62,60,0.1984207928180694,62,62,62,0.4250448149058126,0.4250448149058126,0.4250448149058126,62,0.0,0.0,0.064516129032258,0.0186076848578788,155.5,62,0.0,0.0,0.0,0.0055762528252665,621.5
qwen3_0.6b_1024d,en_gloss_unihan,鹵,3,3,0.3695541322231293,0,0,0,,,,0,,,,,,0,,,,,
qwen3_0.6b_1024d,en_gloss_unihan,鹽,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_0.6b_1024d,en_gloss_unihan,鹿,7,7,0.1927238404750824,7,7,0,0.3451758005789348,0.3451758005789348,,7,0.0,0.2857142857142857,0.2857142857142857,0.1046077782865183,213.0,7,0.0,0.0,0.0,0.0044097154484915,870.0
qwen3_0.6b_1024d,en_gloss_unihan,麥,4,4,0.099947452545166,4,0,0,0.1599395293742418,,,4,0.0,0.25,0.25,0.1276731169684801,657.5,4,0.0,0.0,0.0,0.002770965212776,648.0
qwen3_0.6b_1024d,en_gloss_unihan,麻,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_0.6b_1024d,en_gloss_unihan,黍,2,2,0.4206247329711914,0,0,0,,,,0,,,,,,0,,,,,
qwen3_0.6b_1024d,en_gloss_unihan,黑,17,17,0.0956601798534393,17,17,17,0.2484263409586513,0.2484263409586513,0.2484263409586513,17,0.0,0.0,0.0,0.0028579350528893,734.0,17,0.0,0.0,0.0,0.0051491071752937,476.0
qwen3_0.6b_1024d,en_gloss_unihan,黹,2,2,0.2809016704559326,0,0,0,,,,0,,,,,,0,,,,,
qwen3_0.6b_1024d,en_gloss_unihan,黽,1,1,,0,0,0,,,,0,,,,,,0,,,,,
qwen3_0.6b_1024d,en_gloss_unihan,鼎,2,2,0.2970583438873291,0,0,0,,,,0,,,,,,0,,,,,
qwen3_0.6b_1024d,en_gloss_unihan,鼓,4,4,0.3056023120880127,4,0,0,0.4201940819621086,,,4,0.0,0.5,0.75,0.1692650103519669,6.0,4,0.0,0.0,0.0,0.002026196143183,599.0
qwen3_0.6b_1024d,en_gloss_unihan,鼠,5,5,0.1318343579769134,5,0,0,0.228386977314949,,,5,0.0,0.0,0.0,0.0025550101083153,593.0,5,0.0,0.0,0.0,0.0098929520798009,768.0
qwen3_0.6b_1024d,en_gloss_unihan,鼻,2,2,0.1944657564163208,0,0,0,,,,0,,,,,,0,,,,,
